Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-10,192.492,194.931,191.545,193.917,2209700,0.0,0.0
2023-10-11,194.912,195.237,192.186,194.433,2178900,0.0,0.0
2023-10-12,194.443,194.634,188.197,188.322,2488500,0.0,0.0
2023-10-13,188.437,189.326,186.285,187.222,2220300,0.0,0.0
2023-10-16,188.8,190.569,187.681,189.613,2139900,0.0,0.0
2023-10-17,188.877,190.206,188.389,189.517,1698900,0.0,0.0
2023-10-18,187.815,187.815,184.965,185.032,2694700,0.0,0.0
2023-10-19,185.118,185.395,181.55,182.162,2944200,0.0,0.0
2023-10-20,181.904,183.406,180.47,182.201,2776100,0.0,0.0
2023-10-23,182.115,183.243,179.743,180.173,2322100,0.0,0.0
2023-10-24,181.02,182.001,178.008,179.173,2107500,1.1,0.0
2023-10-25,178.509,180.163,177.652,179.028,2406200,0.0,0.0
2023-10-26,179.856,181.356,177.499,177.72,2855500,0.0,0.0
2023-10-27,177.845,178.412,174.949,176.652,2371400,0.0,0.0
2023-10-30,177.787,181.231,176.815,180.596,2683200,0.0,0.0
2023-10-31,181.318,183.829,180.644,183.338,3181200,0.0,0.0
2023-11-01,183.925,184.906,181.539,184.031,3070100,0.0,0.0
2023-11-02,186.378,189.197,186.07,186.946,2220100,0.0,0.0
2023-11-03,187.494,189.736,186.523,187.542,2755300,0.0,0.0
2023-11-06,187.167,188.37,185.945,186.859,1920400,0.0,0.0
2023-11-07,186.888,187.792,186.08,187.196,2150300,0.0,0.0
2023-11-08,187.446,189.399,185.561,187.292,3077500,0.0,0.0
2023-11-09,185.003,187.494,183.165,183.261,3271000,0.0,0.0
2023-11-10,183.685,187.446,181.876,187.215,2381500,0.0,0.0
2023-11-13,185.676,187.052,184.81,186.484,3155700,0.0,0.0
2023-11-14,195.729,197.019,191.66,194.565,4237600,0.0,0.0
2023-11-15,194.758,198.433,194.748,197.076,2848500,0.0,0.0
2023-11-16,196.191,197.884,193.228,194.604,2705700,0.0,0.0
2023-11-17,195.575,196.422,194.575,195.97,2216300,0.0,0.0
2023-11-20,195.778,197.221,195.383,196.682,3159700,0.0,0.0
2023-11-21,190.024,194.084,189.159,190.544,5880600,0.0,0.0
2023-11-22,190.958,192.122,189.245,190.948,3232400,0.0,0.0
2023-11-24,190.486,191.843,188.783,191.516,1322200,0.0,0.0
2023-11-27,190.852,193.315,190.342,192.237,2345700,0.0,0.0
2023-11-28,191.968,193.382,190.467,192.458,2651100,0.0,0.0
2023-11-29,193.44,194.017,192.083,192.333,2119000,0.0,0.0
2023-11-30,192.584,192.622,188.87,191.285,3812100,0.0,0.0
2023-12-01,191.641,196.605,190.987,196.182,2965600,0.0,0.0
2023-12-04,196.018,200.848,195.989,199.674,3429700,0.0,0.0
2023-12-05,197.904,199.01,196.114,198.106,2552100,0.0,0.0
2023-12-06,199.145,201.8,199.145,200.78,2595400,0.0,0.0
2023-12-07,201.04,201.232,199.53,200.395,3069300,0.0,0.0
2023-12-08,200.164,200.549,198.356,199.943,2210400,0.0,0.0
2023-12-11,200.318,201.232,198.481,198.51,3390100,0.0,0.0
2023-12-12,198.962,200.934,198.029,200.78,3552100,0.0,0.0
2023-12-13,200.848,207.38,198.26,207.274,5170100,0.0,0.0
2023-12-14,212.055,217.366,211.69,216.981,7636600,0.0,0.0
2023-12-15,216.769,218.386,215.278,217.029,9581200,0.0,0.0
2023-12-18,217.606,218.386,215.028,215.557,3132400,0.0,0.0
2023-12-19,216.106,217.741,215.99,216.866,3101100,0.0,0.0
2023-12-20,214.037,216.202,212.844,213.585,3727300,0.0,0.0
2023-12-21,215.298,215.923,213.797,215.067,2640200,0.0,0.0
2023-12-22,215.538,216.539,213.566,214.538,2368800,0.0,0.0
2023-12-26,214.441,215.211,214.182,214.364,1656400,0.0,0.0
2023-12-27,214.076,214.884,213.306,214.432,1449300,0.0,0.0
2023-12-28,214.932,214.942,213.547,214.441,1543400,0.0,0.0
2023-12-29,214.48,215.48,212.556,214.105,2631400,0.0,0.0
2024-01-02,211.892,214.153,210.17,210.353,3277800,0.0,0.0
2024-01-03,208.159,208.669,204.08,204.215,3285400,0.0,0.0
2024-01-04,203.859,205.234,203.079,203.205,2487000,0.0,0.0
2024-01-05,202.627,206.197,202.435,204.446,2577900,0.0,0.0
2024-01-08,205.052,209.169,204.571,208.9,2462700,0.0,0.0
2024-01-09,207.216,209.275,207.159,208.775,2025000,0.0,0.0
2024-01-10,209.487,212.19,209.391,211.853,2311300,0.0,0.0
2024-01-11,211.767,212.479,209.862,211.805,1864800,0.0,0.0
2024-01-12,211.901,212.671,209.804,210.603,1603900,0.0,0.0
2024-01-16,210.747,212.229,209.439,212.065,2594400,0.0,0.0
2024-01-17,210.67,212.613,208.265,209.775,2824000,0.0,0.0
2024-01-18,210.689,211.863,207.64,209.949,3121900,0.0,0.0
2024-01-19,210.285,213.152,208.631,211.661,2851900,0.0,0.0
2024-01-22,209.544,212.007,208.063,211.517,2540800,0.0,0.0
2024-01-23,211.517,211.517,206.76,207.369,2375900,1.1,0.0
2024-01-24,208.036,208.171,203.433,203.579,3514800,0.0,0.0
2024-01-25,204.565,205.677,202.612,205.058,2892100,0.0,0.0
2024-01-26,205.29,205.957,203.801,204.961,1912600,0.0,0.0
2024-01-29,204.768,205.657,202.863,204.826,2194700,0.0,0.0
2024-01-30,203.888,209.206,203.143,207.417,2742500,0.0,0.0
2024-01-31,207.988,209.409,205.667,205.793,3429300,0.0,0.0
2024-02-01,205.967,213.257,205.338,212.938,3265400,0.0,0.0
2024-02-02,210.337,213.625,205.474,212.223,3304900,0.0,0.0
2024-02-05,210.134,211.101,207.765,210.792,2303700,0.0,0.0
2024-02-06,210.588,212.638,209.061,210.898,2147500,0.0,0.0
2024-02-07,212.058,214.988,211.633,214.35,3303000,0.0,0.0
2024-02-08,214.649,216.187,211.99,213.093,1909700,0.0,0.0
2024-02-09,213.499,214.949,211.913,214.901,1359100,0.0,0.0
2024-02-12,218.875,223.293,218.401,222.249,3258400,0.0,0.0
2024-02-13,217.482,220.267,216.245,217.966,3388600,0.0,0.0
2024-02-14,218.517,219.648,215.491,219.416,2002100,0.0,0.0
2024-02-15,220.209,221.041,218.894,220.77,1925100,0.0,0.0
2024-02-16,219.745,221.36,217.908,219.339,2388400,0.0,0.0
2024-02-20,215.607,218.933,214.427,218.043,2580100,0.0,0.0
2024-02-21,218.237,220.547,217.579,220.248,1700000,0.0,0.0
2024-02-22,220.76,223.632,220.093,222.878,2115700,0.0,0.0
2024-02-23,223.787,225.372,223.506,224.86,2112600,0.0,0.0
2024-02-26,225.266,226.474,223.332,223.661,2928000,0.0,0.0
2024-02-27,224.734,231.56,222.404,227.596,5076700,0.0,0.0
2024-02-28,230.12,233.446,229.491,230.893,3288600,0.0,0.0
2024-02-29,231.058,233.397,230.651,232.701,3107400,0.0,0.0
2024-03-01,232.314,236.975,231.821,236.588,2712300,0.0,0.0
2024-03-04,236.134,237.168,234.016,234.084,2321500,0.0,0.0
2024-03-05,233.755,234.983,232.16,232.846,2514600,0.0,0.0
2024-03-06,233.339,234.442,231.918,233.136,2367600,0.0,0.0
2024-03-07,234.113,236.066,233.426,233.716,1792900,0.0,0.0
2024-03-08,233.61,235.911,233.513,233.939,1502900,0.0,0.0
2024-03-11,233.33,234.142,231.009,232.982,2058900,0.0,0.0
2024-03-12,233.687,236.375,233.127,235.205,2095300,0.0,0.0
2024-03-13,236.153,240.32,236.153,239.218,2238000,0.0,0.0
2024-03-14,238.493,239.595,234.461,236.53,2492700,0.0,0.0
2024-03-15,236.143,239.063,235.544,236.627,5692800,0.0,0.0
2024-03-18,237.565,238.174,234.964,235.418,2480900,0.0,0.0
2024-03-19,236.404,239.982,236.375,239.808,2408400,0.0,0.0
2024-03-20,240.311,244.062,239.228,243.617,1882600,0.0,0.0
2024-03-21,244.584,252.687,244.575,252.358,3418500,0.0,0.0
2024-03-22,252.484,253.799,249.815,249.941,2493200,0.0,0.0
2024-03-25,250.154,250.869,245.329,245.59,2024600,0.0,0.0
2024-03-26,245.077,246.595,242.96,243.095,3048900,0.0,0.0
2024-03-27,244.014,244.971,242.921,244.942,2351900,0.0,0.0
2024-03-28,244.439,246.837,242.67,246.296,2631200,0.0,0.0
2024-04-01,244.961,246.866,240.291,241.026,2363000,0.0,0.0
2024-04-02,238.125,238.841,235.418,236.356,2819700,0.0,0.0
2024-04-03,233.078,236.056,232.527,232.73,3144500,0.0,0.0
2024-04-04,235.496,237.226,229.936,230.129,2343600,0.0,0.0
2024-04-05,230.12,232.469,229.955,231.396,1680700,0.0,0.0
2024-04-08,230.371,234.683,230.091,234.558,2389200,0.0,0.0
2024-04-09,235.718,236.704,232.904,236.298,2126100,0.0,0.0
2024-04-10,230.255,231.367,227.287,229.307,2955100,0.0,0.0
2024-04-11,231.087,232.334,225.469,227.644,2494600,0.0,0.0
2024-04-12,225.643,226.175,223.1,224.367,2117400,0.0,0.0
2024-04-15,226.987,227.074,221.582,222.394,1933100,0.0,0.0
2024-04-16,221.35,222.24,219.793,220.789,2201000,0.0,0.0
2024-04-17,222.617,223.245,219.716,221.282,1982300,0.0,0.0
2024-04-18,222.259,224.599,220.016,221.215,1993100,0.0,0.0
2024-04-19,221.891,224.425,221.311,222.617,2112200,0.0,0.0
2024-04-22,224.057,225.324,221.959,223.574,1872800,0.0,0.0
2024-04-23,224.642,227.538,223.661,226.906,2189900,1.1,0.0
2024-04-24,225.585,225.75,222.311,223.729,1485100,0.0,0.0
2024-04-25,221.281,224.079,218.279,223.409,1996800,0.0,0.0
