Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-03,44.951,45.239,44.71,44.787,4493700,0.0,0.0
2024-01-04,44.845,44.941,44.103,44.19,4587200,0.0,0.0
2024-01-05,44.229,44.479,43.93,44.334,3599400,0.0,0.0
2024-01-08,44.132,44.286,43.872,44.257,3625600,0.0,0.0
2024-01-09,44.296,44.556,43.766,44.517,3357500,0.0,0.0
2024-01-10,44.354,44.748,44.18,44.421,2970900,0.0,0.0
2024-01-11,44.556,44.604,43.834,44.142,3319900,0.0,0.0
2024-01-12,44.219,44.325,44.046,44.315,2983300,0.0,0.0
2024-01-16,44.489,44.739,44.19,44.681,4570600,0.0,0.0
2024-01-17,44.739,45.22,44.556,44.797,4410500,0.0,0.0
2024-01-18,44.412,44.575,43.882,44.431,4214900,0.0,0.0
2024-01-19,44.556,44.585,43.805,44.229,4887900,0.0,0.0
2024-01-22,44.219,44.469,44.094,44.219,4195200,0.0,0.0
2024-01-23,44.229,44.633,44.19,44.527,3086300,0.0,0.0
2024-01-24,44.508,44.623,44.18,44.383,3975600,0.0,0.0
2024-01-25,44.585,44.71,44.277,44.7,3522400,0.0,0.0
2024-01-26,44.768,44.912,44.489,44.575,3368300,0.0,0.0
2024-01-29,44.671,44.893,44.508,44.797,3667200,0.0,0.0
2024-01-30,44.787,44.96,44.431,44.912,2718100,0.0,0.0
2024-01-31,45.018,45.076,44.306,44.421,5680200,0.0,0.0
2024-02-01,44.334,45.008,43.728,44.97,4087500,0.0,0.0
2024-02-02,45.008,45.066,44.2,44.421,5814700,0.0,0.0
2024-02-05,44.325,44.777,44.219,44.277,4331800,0.0,0.0
2024-02-06,43.988,44.046,43.227,43.314,6758900,0.0,0.0
2024-02-07,43.372,43.507,42.823,42.958,4861600,0.0,0.0
2024-02-08,42.852,43.805,42.833,43.747,6478300,0.0,0.0
2024-02-09,43.612,43.853,43.43,43.718,3195500,0.0,0.0
2024-02-12,43.689,44.248,43.67,44.132,3343100,0.0,0.0
2024-02-13,44.18,44.46,43.651,43.872,5365600,0.0,0.0
2024-02-14,43.863,44.347,43.766,44.27,4942300,0.29,0.0
2024-02-15,44.473,45.423,44.454,45.413,5182700,0.0,0.0
2024-02-16,45.539,46.256,45.374,46.159,5545400,0.0,0.0
2024-02-20,46.76,47.448,46.469,46.508,6179300,0.0,0.0
2024-02-21,46.556,46.653,46.178,46.324,3851000,0.0,0.0
2024-02-22,46.217,46.45,45.5,46.353,4769400,0.0,0.0
2024-02-23,46.469,46.934,46.275,46.711,3416700,0.0,0.0
2024-02-26,46.692,46.692,45.684,45.791,6323700,0.0,0.0
2024-02-27,46.169,47.138,45.878,46.866,5086600,0.0,0.0
