Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-24,95.5,96.5,93.94,94.14,601300,0.0,0.0
2023-05-25,94.39,95.01,93.55,94.61,423300,0.0,0.0
2023-05-26,94.64,95.21,94.14,95.1,436500,0.0,0.0
2023-05-30,95.2,95.67,93.45,95.06,421900,0.0,0.0
2023-05-31,94.13,95.01,91.5,92.04,1047100,0.0,0.0
2023-06-01,92.12,93.1,90.99,92.42,841200,0.0,0.0
2023-06-02,94.14,97.49,93.57,96.68,686400,0.0,0.0
2023-06-05,96.46,96.46,93.74,95.76,603400,0.0,0.0
2023-06-06,95.51,98.68,95.51,97.93,631100,0.0,0.0
2023-06-07,98.65,101.62,97.82,101.21,660400,0.0,0.0
2023-06-08,100.89,101.85,97.94,98.0,755200,0.0,0.0
2023-06-09,97.6,98.05,95.05,95.35,843500,0.0,0.0
2023-06-12,95.5,97.24,94.75,96.65,567600,0.0,0.0
2023-06-13,97.11,99.27,97.0,98.8,506400,0.0,0.0
2023-06-14,99.5,101.01,98.55,98.94,819400,0.0,0.0
2023-06-15,98.64,101.5,98.38,101.07,551500,0.0,0.0
2023-06-16,101.85,102.43,99.95,100.9,885300,0.0,0.0
2023-06-20,100.64,101.21,99.13,100.9,547500,0.0,0.0
2023-06-21,100.14,102.24,99.53,100.68,456000,0.0,0.0
2023-06-22,99.97,99.97,97.62,98.52,476200,0.0,0.0
2023-06-23,97.31,98.47,96.98,97.82,654200,0.0,0.0
2023-06-26,98.08,100.36,97.69,99.82,583400,0.0,0.0
2023-06-27,99.9,103.66,99.9,103.29,611000,0.0,0.0
2023-06-28,102.0,102.66,101.44,102.03,776900,0.0,0.0
2023-06-29,102.3,104.32,101.63,103.43,520200,0.0,0.0
2023-06-30,104.16,104.3,103.15,103.16,484300,0.0,0.0
2023-07-03,102.98,104.13,102.69,103.22,313400,0.0,0.0
2023-07-05,102.68,102.68,100.6,100.93,587800,0.0,0.0
2023-07-06,99.46,100.06,97.26,99.89,547400,0.0,0.0
2023-07-07,99.98,104.7,99.86,103.18,1682600,0.0,0.0
2023-07-10,103.36,107.47,102.94,107.1,697800,0.0,0.0
2023-07-11,108.05,110.77,107.96,110.25,1046800,0.0,0.0
2023-07-12,112.22,114.08,111.71,113.77,1021100,0.0,0.0
2023-07-13,114.96,116.24,113.65,114.86,831300,0.0,0.0
2023-07-14,115.25,115.25,111.91,112.33,1015400,0.0,0.0
2023-07-17,111.6,112.92,110.34,112.8,677500,0.0,0.0
2023-07-18,112.32,114.17,110.82,112.43,843500,0.0,0.0
2023-07-19,112.68,114.18,112.04,112.51,645900,0.0,0.0
2023-07-20,112.31,112.84,109.91,110.38,676900,0.0,0.0
2023-07-21,110.96,111.38,108.53,110.29,872100,0.0,0.0
2023-07-24,110.8,112.29,109.26,111.38,1158300,0.0,0.0
2023-07-25,110.83,114.35,110.17,113.11,957100,0.0,0.0
2023-07-26,112.85,116.19,112.85,116.11,1062500,0.0,0.0
2023-07-27,117.64,118.32,114.81,115.01,892800,0.0,0.0
2023-07-28,113.2,116.94,106.4,107.06,1977100,0.0,0.0
2023-07-31,107.03,107.52,104.51,106.34,1230700,0.0,0.0
2023-08-01,105.57,108.14,104.7,107.9,748200,0.0,0.0
2023-08-02,106.32,107.12,105.01,106.75,671500,0.0,0.0
2023-08-03,106.53,106.53,103.39,104.12,558300,0.0,0.0
2023-08-04,104.36,106.29,103.17,105.29,574200,0.0,0.0
2023-08-07,105.26,106.63,104.84,106.11,444200,0.0,0.0
2023-08-08,104.5,106.05,102.67,105.82,403200,0.0,0.0
2023-08-09,105.23,105.53,103.75,103.81,616500,0.0,0.0
2023-08-10,104.45,105.24,102.58,103.07,520500,0.0,0.0
2023-08-11,102.26,102.94,101.58,102.48,483600,0.0,0.0
2023-08-14,101.18,101.92,100.95,101.52,397000,0.0,0.0
2023-08-15,100.39,100.89,100.04,100.06,451800,0.0,0.0
2023-08-16,99.48,100.31,98.6,98.86,630400,0.0,0.0
2023-08-17,99.54,99.94,96.95,97.29,452700,0.0,0.0
2023-08-18,95.96,98.84,95.8,97.61,610200,0.0,0.0
2023-08-21,97.81,98.11,95.8,97.18,464800,0.0,0.0
2023-08-22,97.22,97.65,96.47,96.67,532900,0.0,0.0
2023-08-23,96.63,97.77,96.36,97.6,381100,0.0,0.0
2023-08-24,97.03,98.16,96.33,96.4,302800,0.0,0.0
2023-08-25,96.36,97.29,94.83,96.07,342700,0.0,0.0
2023-08-28,96.71,98.4,96.57,98.11,376600,0.0,0.0
2023-08-29,98.22,100.67,97.6,100.65,521300,0.0,0.0
2023-08-30,100.44,101.65,100.36,100.69,513300,0.0,0.0
2023-08-31,100.79,102.51,100.77,101.39,497500,0.0,0.0
2023-09-01,102.18,103.12,101.44,101.78,422600,0.0,0.0
2023-09-05,100.66,100.74,97.34,97.34,719200,0.0,0.0
2023-09-06,97.52,98.25,96.19,96.22,620800,0.0,0.0
2023-09-07,95.54,95.8,93.5,94.36,1072200,0.0,0.0
2023-09-08,93.79,95.21,93.08,94.09,574300,0.0,0.0
2023-09-11,94.09,94.86,93.29,93.42,531200,0.0,0.0
2023-09-12,92.84,93.88,91.82,91.99,664800,0.0,0.0
2023-09-13,92.44,92.69,91.07,92.18,579700,0.0,0.0
2023-09-14,93.19,95.0,93.17,93.79,738400,0.0,0.0
2023-09-15,92.97,95.09,92.93,93.62,1278400,0.0,0.0
2023-09-18,93.55,93.55,91.86,92.11,454600,0.0,0.0
2023-09-19,91.83,92.91,91.52,91.75,641700,0.0,0.0
2023-09-20,92.73,94.04,91.45,91.54,429000,0.0,0.0
2023-09-21,90.09,90.31,88.66,89.28,680700,0.0,0.0
2023-09-22,89.86,89.86,86.0,86.84,980000,0.0,0.0
2023-09-25,86.25,87.85,85.98,86.78,609000,0.0,0.0
2023-09-26,85.98,87.16,84.76,84.85,1010100,0.0,0.0
2023-09-27,85.79,85.79,83.79,83.92,1338800,0.0,0.0
2023-09-28,83.99,86.18,83.12,85.42,1047100,0.0,0.0
2023-09-29,86.49,87.74,85.5,85.81,753100,0.0,0.0
2023-10-02,85.3,86.06,83.88,84.44,736400,0.0,0.0
2023-10-03,83.43,83.57,81.23,81.51,831500,0.0,0.0
2023-10-04,81.86,82.15,80.55,81.72,718200,0.0,0.0
2023-10-05,81.38,81.72,80.48,81.57,797600,0.0,0.0
2023-10-06,80.5,82.38,80.02,81.5,806200,0.0,0.0
2023-10-09,80.29,81.98,79.12,81.67,603500,0.0,0.0
2023-10-10,82.28,84.17,82.28,83.03,615500,0.0,0.0
2023-10-11,83.43,85.03,83.24,84.37,483800,0.0,0.0
2023-10-12,83.65,83.65,78.34,79.55,1156800,0.0,0.0
2023-10-13,80.3,81.36,80.0,81.17,958800,0.0,0.0
2023-10-16,82.04,83.19,81.06,82.83,650000,0.0,0.0
2023-10-17,80.98,84.16,80.95,82.85,691500,0.0,0.0
2023-10-18,81.65,82.52,80.19,81.13,658200,0.0,0.0
2023-10-19,80.71,81.3,79.08,79.13,694200,0.0,0.0
2023-10-20,79.51,80.23,78.92,79.71,491900,0.0,0.0
2023-10-23,78.88,80.93,78.82,79.31,654600,0.0,0.0
2023-10-24,79.47,79.78,78.42,78.65,833200,0.0,0.0
2023-10-25,77.9,78.52,76.37,78.21,776800,0.0,0.0
2023-10-26,78.76,79.96,77.35,78.52,1099000,0.0,0.0
2023-10-27,82.27,83.58,76.02,76.56,1326400,0.0,0.0
2023-10-30,77.37,80.28,76.35,79.47,1468000,0.0,0.0
2023-10-31,79.54,81.3,79.54,80.38,817600,0.0,0.0
2023-11-01,80.4,81.44,78.8,81.41,806400,0.0,0.0
2023-11-02,82.78,83.76,82.51,83.03,942600,0.0,0.0
2023-11-03,85.01,86.95,84.9,84.99,1063400,0.0,0.0
2023-11-06,84.47,84.76,82.4,82.68,627800,0.0,0.0
2023-11-07,82.13,83.08,81.25,82.21,744600,0.0,0.0
2023-11-08,82.58,83.33,81.52,82.37,685800,0.0,0.0
