Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-10-27,81.261,82.546,80.842,81.27,4273200,0.0,0.0
2021-10-28,81.453,81.863,80.887,81.298,4179900,0.0,0.0
2021-10-29,81.179,81.817,80.678,80.997,5202300,0.0,0.0
2021-11-01,81.042,81.298,80.176,80.714,4588800,0.0,0.0
2021-11-02,80.696,80.951,79.484,80.031,4554100,0.0,0.0
2021-11-03,79.32,80.933,79.256,80.824,4148500,0.0,0.0
2021-11-04,80.523,81.206,79.994,80.268,3711700,0.0,0.0
2021-11-05,81.826,83.157,81.179,83.111,4330400,0.0,0.0
2021-11-08,83.23,83.558,82.318,82.683,4469100,0.0,0.0
2021-11-09,82.683,83.011,82.009,82.938,3372900,0.0,0.0
2021-11-10,82.966,83.348,82.163,82.2,3503200,0.0,0.0
2021-11-11,82.109,82.419,80.842,81.17,4993600,0.0,0.0
2021-11-12,81.288,81.352,80.778,80.997,3273100,0.0,0.0
2021-11-15,81.699,81.699,80.979,81.443,3423100,0.0,0.0
2021-11-16,81.37,81.872,80.951,81.033,4746200,0.0,0.0
2021-11-17,80.906,81.17,79.475,79.712,3910600,0.0,0.0
2021-11-18,79.941,80.491,79.161,79.684,4376300,0.51,0.0
2021-11-19,79.079,79.079,77.988,78.327,5478200,0.0,0.0
2021-11-22,78.675,80.353,78.556,79.583,6819800,0.0,0.0
2021-11-23,80.06,80.445,79.528,80.051,5950700,0.0,0.0
2021-11-24,79.702,80.207,79.473,79.941,3464500,0.0,0.0
2021-11-26,76.613,76.64,74.65,76.099,7113600,0.0,0.0
2021-11-29,77.098,77.429,75.659,76.044,5835000,0.0,0.0
2021-11-30,75.292,75.641,73.605,74.192,7966000,0.0,0.0
2021-12-01,75.311,75.311,72.432,72.478,8499000,0.0,0.0
2021-12-02,73.394,75.393,72.899,74.871,6409100,0.0,0.0
2021-12-03,74.825,75.292,73.459,74.366,6038900,0.0,0.0
2021-12-06,75.411,77.374,74.88,76.796,4964200,0.0,0.0
2021-12-07,77.41,78.666,77.062,77.942,5102900,0.0,0.0
2021-12-08,78.703,80.362,78.666,79.308,6749500,0.0,0.0
2021-12-09,78.85,79.372,78.41,78.996,4241900,0.0,0.0
2021-12-10,79.684,79.748,78.575,78.996,3294400,0.0,0.0
2021-12-13,78.345,78.795,77.053,77.319,4173900,0.0,0.0
2021-12-14,76.677,77.694,76.31,76.558,6144700,0.0,0.0
2021-12-15,76.521,76.759,75.246,76.493,5388300,0.0,0.0
2021-12-16,77.254,77.493,75.604,75.824,4546300,0.0,0.0
2021-12-17,75.824,76.117,74.421,75.439,8892600,0.0,0.0
2021-12-20,74.293,74.586,73.064,74.293,5828400,0.0,0.0
2021-12-21,74.88,76.943,74.88,76.723,7301900,0.0,0.0
2021-12-22,76.539,77.704,76.493,77.08,3852800,0.0,0.0
2021-12-23,77.529,78.116,77.493,77.841,2650000,0.0,0.0
2021-12-27,77.676,78.3,77.236,78.153,2743700,0.0,0.0
2021-12-28,77.997,79.171,77.731,78.868,3220100,0.0,0.0
2021-12-29,78.465,78.914,78.135,78.749,2085300,0.0,0.0
2021-12-30,78.886,79.308,78.575,78.666,2459400,0.0,0.0
2021-12-31,78.602,79.152,78.391,78.905,2667700,0.0,0.0
2022-01-03,78.923,79.895,78.914,79.739,5169200,0.0,0.0
2022-01-04,80.564,82.581,80.408,82.535,6044200,0.0,0.0
2022-01-05,82.7,83.92,81.967,82.123,6833600,0.0,0.0
2022-01-06,82.884,83.37,82.16,82.572,5559000,0.0,0.0
2022-01-07,82.755,83.773,82.6,82.921,4835300,0.0,0.0
2022-01-10,83.141,83.241,81.82,82.27,4884200,0.0,0.0
2022-01-11,82.279,83.287,81.848,83.177,4529800,0.0,0.0
2022-01-12,83.434,83.938,83.287,83.498,4613100,0.0,0.0
2022-01-13,83.782,84.773,83.397,83.947,5026300,0.0,0.0
2022-01-14,83.48,84.791,83.177,84.653,4987400,0.0,0.0
2022-01-18,83.737,84.259,82.774,83.205,6010200,0.0,0.0
2022-01-19,83.186,83.746,82.132,82.242,4887800,0.0,0.0
2022-01-20,82.48,83.278,80.913,81.013,5354700,0.0,0.0
2022-01-21,81.16,81.426,79.602,79.959,5846500,0.0,0.0
2022-01-24,78.639,80.958,77.749,80.793,8849700,0.0,0.0
2022-01-25,77.933,83.7,77.933,82.801,10377400,0.0,0.0
2022-01-26,82.499,83.911,80.197,81.582,9829100,0.0,0.0
2022-01-27,82.444,83.874,81.05,81.857,6998700,0.0,0.0
2022-01-28,81.573,82.856,80.207,82.82,5877600,0.0,0.0
2022-01-31,82.16,82.893,81.609,82.691,6419700,0.0,0.0
2022-02-01,82.609,83.379,81.848,83.186,6558400,0.0,0.0
2022-02-02,82.792,84.983,82.746,84.846,5978600,0.0,0.0
2022-02-03,84.488,85.259,84.002,85.093,7171700,0.0,0.0
2022-02-04,84.681,86.093,84.452,85.277,6321400,0.0,0.0
2022-02-07,85.689,86.854,85.277,86.212,4932700,0.0,0.0
2022-02-08,86.029,87.395,85.148,87.166,8173200,0.0,0.0
2022-02-09,88.046,88.312,87.541,88.018,5394900,0.0,0.0
2022-02-10,87.395,88.898,86.689,87.156,6534300,0.0,0.0
2022-02-11,87.331,88.064,86.258,87.349,6532900,0.0,0.0
2022-02-14,87.569,87.652,85.167,85.79,6419200,0.0,0.0
2022-02-15,85.809,87.01,85.79,86.221,4616000,0.0,0.0
2022-02-16,86.194,87.349,86.111,86.872,4560900,0.0,0.0
2022-02-17,86.157,87.257,85.671,86.515,5753300,0.0,0.0
2022-02-18,86.313,87.111,85.259,85.607,6544800,0.0,0.0
2022-02-22,85.836,86.863,85.075,85.763,5862200,0.0,0.0
2022-02-23,86.46,86.67,84.397,84.571,6903300,0.0,0.0
2022-02-24,85.742,87.263,82.34,86.894,9698500,0.51,0.0
2022-02-25,87.023,90.6,86.848,90.462,8692300,0.0,0.0
2022-02-28,91.292,94.924,90.72,94.685,16726100,0.0,0.0
2022-03-01,94.749,96.197,94.205,94.712,12340900,0.0,0.0
2022-03-02,94.224,94.51,91.993,92.878,12834600,0.0,0.0
2022-03-03,93.173,93.44,90.932,92.039,8613500,0.0,0.0
2022-03-04,92.149,92.149,90.564,91.817,8627200,0.0,0.0
2022-03-07,93.385,95.053,90.462,90.527,12759000,0.0,0.0
2022-03-08,90.361,90.72,87.3,87.447,9410600,0.0,0.0
2022-03-09,87.816,91.347,87.816,90.831,7100500,0.0,0.0
2022-03-10,90.508,92.011,90.038,90.822,5118400,0.0,0.0
2022-03-11,91.071,91.965,89.245,89.356,4354300,0.0,0.0
2022-03-14,89.586,90.038,87.964,89.466,5581700,0.0,0.0
2022-03-15,90.241,90.444,89.033,90.001,5417600,0.0,0.0
2022-03-16,89.466,90.02,86.728,88.323,8813000,0.0,0.0
2022-03-17,89.061,90.158,88.351,90.121,6537200,0.0,0.0
2022-03-18,90.352,90.61,88.812,89.909,10438500,0.0,0.0
2022-03-21,90.204,92.951,90.167,92.14,6673700,0.0,0.0
2022-03-22,92.011,93.698,91.191,93.468,6048300,0.0,0.0
2022-03-23,93.265,94.482,93.219,93.329,4471800,0.0,0.0
2022-03-24,93.726,94.224,93.237,93.772,3894600,0.0,0.0
2022-03-25,94.039,94.934,93.966,94.436,3521400,0.0,0.0
2022-03-28,93.735,94.187,93.044,93.661,4053300,0.0,0.0
2022-03-29,92.979,93.486,91.615,93.191,5038200,0.0,0.0
2022-03-30,93.698,94.39,91.974,92.961,5168100,0.0,0.0
2022-03-31,91.532,93.034,91.273,91.338,5505600,0.0,0.0
2022-04-01,91.974,92.61,91.255,92.352,3608600,0.0,0.0
2022-04-04,92.306,92.564,90.868,91.55,3812300,0.0,0.0
2022-04-05,91.716,92.666,90.914,91.098,4217100,0.0,0.0
2022-04-06,90.647,91.532,90.471,90.776,5260800,0.0,0.0
2022-04-07,90.582,93.366,90.259,93.099,6151500,0.0,0.0
2022-04-08,94.021,94.722,92.26,92.564,4811400,0.0,0.0
2022-04-11,92.785,94.915,92.785,94.141,5707600,0.0,0.0
2022-04-12,94.205,95.865,94.104,94.593,4839200,0.0,0.0
2022-04-13,95.256,96.298,94.629,95.302,5351900,0.0,0.0
2022-04-14,95.782,96.787,95.579,96.132,4027400,0.0,0.0
2022-04-18,96.123,97.229,95.8,96.16,3873300,0.0,0.0
2022-04-19,96.289,97.414,96.031,96.39,4572800,0.0,0.0
2022-04-20,97.432,97.746,96.141,96.778,4232200,0.0,0.0
2022-04-21,97.589,97.746,93.486,93.79,5795300,0.0,0.0
2022-04-22,93.532,94.556,92.537,92.647,4683300,0.0,0.0
2022-04-25,92.057,92.122,89.955,91.836,5612500,0.0,0.0
2022-04-26,89.337,93.071,89.227,91.449,7199200,0.0,0.0
2022-04-27,91.476,92.112,89.983,91.126,6632100,0.0,0.0
2022-04-28,91.273,91.513,89.337,90.425,6544200,0.0,0.0
2022-04-29,90.785,91.172,87.226,87.503,5883000,0.0,0.0
2022-05-02,87.134,87.89,85.189,86.867,7870600,0.0,0.0
2022-05-03,87.752,88.627,86.959,87.954,5612200,0.0,0.0
2022-05-04,87.576,90.37,87.54,90.13,6160800,0.0,0.0
2022-05-05,90.167,90.536,87.964,88.803,5906500,0.0,0.0
2022-05-06,88.24,88.554,86.406,87.862,5295000,0.0,0.0
2022-05-09,87.152,87.392,84.128,84.589,6071900,0.0,0.0
2022-05-10,85.225,86.535,84.23,84.534,7526300,0.0,0.0
2022-05-11,84.147,86.784,83.723,83.898,6493900,0.0,0.0
2022-05-12,83.76,85.253,82.921,84.34,6356200,0.0,0.0
2022-05-13,84.866,85.382,83.981,84.746,5465600,0.0,0.0
2022-05-16,84.682,86.24,84.645,85.262,5158500,0.0,0.0
2022-05-17,86.968,87.715,86.203,87.54,4447200,0.0,0.0
2022-05-18,86.968,87.77,85.078,85.382,5843100,0.0,0.0
2022-05-19,84.752,85.753,83.045,83.703,5234700,0.55,0.0
2022-05-20,84.251,84.557,82.016,83.546,6585500,0.0,0.0
2022-05-23,84.028,85.345,83.472,85.169,4701300,0.0,0.0
2022-05-24,84.585,86.644,83.908,86.449,5932000,0.0,0.0
2022-05-25,86.551,87.274,85.874,86.773,3742000,0.0,0.0
2022-05-26,87.664,88.907,87.284,88.109,5545800,0.0,0.0
2022-05-27,88.693,89.704,88.294,89.695,3394200,0.0,0.0
2022-05-31,88.443,89.009,87.766,88.22,6478700,0.0,0.0
2022-06-01,89.046,89.296,87.274,87.933,4245900,0.0,0.0
2022-06-02,88.823,89.324,87.237,89.259,3460300,0.0,0.0
2022-06-03,88.443,89.611,88.378,89.342,2837000,0.0,0.0
2022-06-06,89.955,90.418,89.398,90.159,3080300,0.0,0.0
2022-06-07,90.131,93.377,89.649,93.219,5634600,0.0,0.0
2022-06-08,92.496,93.052,91.782,92.032,6666600,0.0,0.0
2022-06-09,91.197,91.976,90.261,90.316,4566900,0.0,0.0
2022-06-10,88.869,89.676,87.599,88.563,5615900,0.0,0.0
2022-06-13,86.708,86.746,84.752,85.28,5419200,0.0,0.0
2022-06-14,85.725,85.985,84.149,84.696,3977900,0.0,0.0
2022-06-15,85.419,86.43,84.214,85.586,4139200,0.0,0.0
2022-06-16,84.445,84.566,82.553,83.026,4517700,0.0,0.0
2022-06-17,82.971,83.481,81.255,82.433,7577200,0.0,0.0
2022-06-21,84.26,86.579,83.574,86.18,5834200,0.0,0.0
2022-06-22,84.585,87.015,84.473,85.846,4481500,0.0,0.0
2022-06-23,85.79,86.551,84.186,85.104,3310500,0.0,0.0
2022-06-24,85.79,87.525,85.215,87.367,4782200,0.0,0.0
2022-06-27,87.59,88.155,87.033,87.933,2942600,0.0,0.0
2022-06-28,88.508,89.769,86.885,86.977,3358800,0.0,0.0
2022-06-29,87.385,87.46,85.605,86.532,2504100,0.0,0.0
2022-06-30,86.226,89.287,85.985,89.138,6319100,0.0,0.0
2022-07-01,89.083,90.261,88.424,89.982,4221000,0.0,0.0
2022-07-05,88.035,88.526,84.779,86.18,4938700,0.0,0.0
2022-07-06,86.254,87.849,85.549,87.107,4294700,0.0,0.0
2022-07-07,87.692,88.109,87.005,87.126,3212600,0.0,0.0
2022-07-08,87.45,88.777,87.126,88.22,2763200,0.0,0.0
2022-07-11,87.45,88.239,87.228,87.84,2501400,0.0,0.0
2022-07-12,87.33,88.341,87.005,87.645,4667400,0.0,0.0
2022-07-13,86.078,87.488,85.058,85.15,5653700,0.0,0.0
2022-07-14,83.509,84.121,82.591,83.546,5029700,0.0,0.0
2022-07-15,84.399,84.826,83.75,84.612,3965200,0.0,0.0
2022-07-18,85.549,85.623,82.989,83.286,5364300,0.0,0.0
2022-07-19,82.785,87.191,82.739,87.015,5027600,0.0,0.0
2022-07-20,86.81,88.239,86.375,87.951,3849200,0.0,0.0
2022-07-21,87.719,88.146,86.792,88.007,3124500,0.0,0.0
2022-07-22,88.248,88.767,87.144,87.376,3254200,0.0,0.0
2022-07-25,87.747,88.489,87.209,87.71,4769200,0.0,0.0
2022-07-26,85.8,86.597,83.648,83.694,8253200,0.0,0.0
2022-07-27,84.241,84.241,82.6,83.722,5558900,0.0,0.0
2022-07-28,83.703,85.948,83.703,85.688,4490900,0.0,0.0
2022-07-29,85.308,86.616,85.225,86.449,4848400,0.0,0.0
2022-08-01,86.801,88.072,86.337,86.477,5623100,0.0,0.0
2022-08-02,86.94,87.905,85.976,86.95,4066800,0.0,0.0
2022-08-03,86.95,88.044,85.707,87.673,4491100,0.0,0.0
2022-08-04,87.775,87.979,85.994,86.05,4443700,0.0,0.0
2022-08-05,85.475,86.347,85.178,86.282,3320200,0.0,0.0
2022-08-08,86.903,86.903,84.362,84.585,4607400,0.0,0.0
2022-08-09,84.872,85.605,84.455,85.271,3137500,0.0,0.0
2022-08-10,86.226,86.922,85.744,86.644,3351300,0.0,0.0
2022-08-11,86.94,87.599,86.31,86.393,3487900,0.0,0.0
2022-08-12,86.514,88.174,86.514,88.118,3652200,0.0,0.0
2022-08-15,87.497,89.176,87.135,89.157,3376600,0.0,0.0
2022-08-16,88.767,89.268,87.998,88.155,5851000,0.0,0.0
2022-08-17,87.283,88.703,87.005,88.1,3311100,0.0,0.0
2022-08-18,88.482,88.641,87.913,88.352,2694500,0.55,0.0
2022-08-19,87.922,88.631,86.887,87.129,5024700,0.0,0.0
2022-08-22,86.113,86.71,85.497,85.618,5769600,0.0,0.0
2022-08-23,85.758,86.43,85.6,86.225,2633900,0.0,0.0
2022-08-24,86.728,87.297,86.57,87.046,3065800,0.0,0.0
2022-08-25,87.531,89.76,87.465,89.676,4257700,0.0,0.0
2022-08-26,90.133,90.329,87.213,87.241,2805700,0.0,0.0
2022-08-29,86.439,86.747,85.152,85.935,3799000,0.0,0.0
2022-08-30,86.187,86.299,84.266,84.732,3463000,0.0,0.0
2022-08-31,84.881,85.114,83.687,83.725,4665700,0.0,0.0
2022-09-01,83.407,83.538,81.607,82.12,6151900,0.0,0.0
2022-09-02,82.997,83.734,81.43,81.71,4171600,0.0,0.0
2022-09-06,81.821,82.428,80.777,81.308,4557400,0.0,0.0
